card_id,mechanic
NEW1_017,BATTLECRY
NEW1_018,BATTLECRY
NEW1_019,TRIGGER_VISUAL
NEW1_020,TRIGGER_VISUAL
NEW1_021,TRIGGER_VISUAL
NEW1_022,TAUNT
NEW1_023,ELUSIVE
NEW1_024,BATTLECRY
NEW1_025,BATTLECRY
NEW1_026,TRIGGER_VISUAL
NEW1_027,AURA
NEW1_029,BATTLECRY
NEW1_030,BATTLECRY
NEW1_037,TRIGGER_VISUAL
NEW1_038,TRIGGER_VISUAL
NEW1_040,TRIGGER_VISUAL
NEW1_041,BATTLECRY
NX2_002,TRIGGER_VISUAL
NX2_003,BATTLECRY
NX2_003,DISCOVER
NX2_005,COMBO
NX2_005,INFUSE
NX2_005,MANATHIRST
NX2_006,TRIGGER_VISUAL
NX2_007,BATTLECRY
NX2_008,DISCOVER
NX2_010,MANATHIRST
NX2_010,TAUNT
NX2_011,INFUSE
NX2_012,AFFECTED_BY_SPELL_POWER
NX2_013,SECRET
NX2_014,BATTLECRY
NX2_015,DISCOVER
NX2_015,MANATHIRST
NX2_018,BATTLECRY
NX2_018,DREDGE
NX2_021,BATTLECRY
NX2_021,MANATHIRST
NX2_022,BATTLECRY
NX2_022,RUSH
NX2_023,BATTLECRY
NX2_023,TAUNT
NX2_024,DEATHRATTLE
NX2_024,RUSH
NX2_025,DEATHRATTLE
NX2_026,BATTLECRY
NX2_027,BATTLECRY
NX2_027,TAUNT
NX2_028,TRIGGER_VISUAL
NX2_029,DISCOVER
NX2_032,DEATHRATTLE
NX2_033,AURA
NX2_033,TAUNT
NX2_033,TRIGGER_VISUAL
NX2_034,DEATHRATTLE
NX2_035,BATTLECRY
NX2_037,COLOSSAL
NX2_037,TRIGGER_VISUAL
NX2_044,BATTLECRY
NX2_044,DISCOVER
NX2_051,MANATHIRST
NX2_051,RUSH
OG_006,BATTLECRY
OG_024,OVERLOAD
OG_026,BATTLECRY
OG_028,TAUNT
OG_031,DEATHRATTLE
OG_033,DEATHRATTLE
OG_042,TRIGGER_VISUAL
OG_044,AURA
OG_047,CHOOSE_ONE
OG_051,BATTLECRY
OG_070,COMBO
OG_072,DISCOVER
OG_080,BATTLECRY
OG_080,DEATHRATTLE
OG_082,SPELLPOWER
OG_083,BATTLECRY
OG_085,TRIGGER_VISUAL
OG_086,AFFECTED_BY_SPELL_POWER
OG_087,BATTLECRY
OG_096,BATTLECRY
OG_102,BATTLECRY
OG_109,BATTLECRY
OG_109,DEATHRATTLE
OG_113,TRIGGER_VISUAL
OG_116,ImmuneToSpellpower
OG_120,DEATHRATTLE
OG_121,BATTLECRY
OG_122,BATTLECRY
OG_131,BATTLECRY
OG_131,TAUNT
OG_133,BATTLECRY
OG_134,BATTLECRY
OG_145,DIVINE_SHIELD
OG_145,TAUNT
OG_147,DEATHRATTLE
OG_149,BATTLECRY
OG_150,ENRAGED
OG_151,DEATHRATTLE
OG_152,WINDFURY
OG_153,TAUNT
OG_156,BATTLECRY
OG_158,DEATHRATTLE
OG_161,BATTLECRY
OG_162,BATTLECRY
OG_173,TRIGGER_VISUAL
OG_174,BATTLECRY
OG_174,TAUNT
OG_179,DEATHRATTLE
OG_188,BATTLECRY
OG_188,TAUNT
OG_195,CHOOSE_ONE
OG_200,TRIGGER_VISUAL
OG_202,CHOOSE_ONE
OG_206,OVERLOAD
OG_207,BATTLECRY
OG_209,SPELLPOWER
OG_209,TRIGGER_VISUAL
OG_216,DEATHRATTLE
OG_218,ENRAGED
OG_218,TAUNT
OG_220,BATTLECRY
OG_221,DEATHRATTLE
OG_222,BATTLECRY
OG_229,TRIGGER_VISUAL
OG_234,BATTLECRY
OG_241,DEATHRATTLE
OG_247,STEALTH
OG_249,DEATHRATTLE
OG_249,TAUNT
OG_254,BATTLECRY
OG_255,BATTLECRY
OG_256,DEATHRATTLE
OG_267,DEATHRATTLE
OG_271,TRIGGER_VISUAL
OG_272,DEATHRATTLE
OG_280,BATTLECRY
OG_281,BATTLECRY
OG_282,BATTLECRY
OG_283,BATTLECRY
OG_283,DIVINE_SHIELD
OG_284,BATTLECRY
OG_284,TAUNT
OG_286,TRIGGER_VISUAL
OG_290,TRIGGER_VISUAL
OG_291,BATTLECRY
OG_292,BATTLECRY
OG_293,BATTLECRY
OG_293,TAUNT
OG_295,BATTLECRY
OG_300,TRIGGER_VISUAL
OG_301,BATTLECRY
OG_302,TRIGGER_VISUAL
OG_303,SPELLPOWER
OG_303,TRIGGER_VISUAL
OG_308,TRIGGER_VISUAL
OG_309,BATTLECRY
OG_310,TRIGGER_VISUAL
OG_311,DISCOVER
OG_312,BATTLECRY
OG_313,TRIGGER_VISUAL
OG_315,BATTLECRY
OG_316,BATTLECRY
OG_317,DEATHRATTLE
OG_318,TRIGGER_VISUAL
OG_320,BATTLECRY
OG_321,TAUNT
OG_321,TRIGGER_VISUAL
OG_323,DEATHRATTLE
OG_327,TAUNT
OG_328,BATTLECRY
OG_330,DEATHRATTLE
OG_334,TAUNT
OG_334,TRIGGER_VISUAL
OG_335,DEATHRATTLE
OG_337,BATTLECRY
OG_337,TAUNT
OG_338,TRIGGER_VISUAL
OG_339,BATTLECRY
OG_340,ELUSIVE
OG_340,TAUNT
ONY_001,BATTLECRY
ONY_002,TAUNT
ONY_003,FRENZY
ONY_003,HONORABLE_KILL
ONY_004,BATTLECRY
ONY_004,RUSH
ONY_005,BATTLECRY
ONY_007,TRIGGER_VISUAL
ONY_009,BATTLECRY
ONY_010,HONORABLE_KILL
ONY_011,OVERLOAD
ONY_011,ImmuneToSpellpower
ONY_014,HONORABLE_KILL
ONY_018,CHOOSE_ONE
ONY_019,BATTLECRY
ONY_019,DISCOVER
ONY_020,TRIGGER_VISUAL
ONY_022,BATTLECRY
ONY_022,DISCOVER
ONY_024,BATTLECRY
ONY_024,TAUNT
ONY_025,TRADEABLE
ONY_026,BATTLECRY
ONY_027,TRADEABLE
ONY_028,DEATHRATTLE
ONY_028,DIVINE_SHIELD
ONY_028,LIFESTEAL
ONY_029,DISCOVER
ONY_029,TRADEABLE
ONY_030,BATTLECRY
ONY_032,DISCOVER
ONY_032,HONORABLE_KILL
ONY_035,BATTLECRY
ONY_036,TRIGGER_VISUAL
PRO_001,BATTLECRY
REV_000,BATTLECRY
REV_000,DISCOVER
REV_002,BATTLECRY
REV_002,DISCOVER
REV_006,BATTLECRY
REV_006,DISCOVER
REV_011,TRIGGER_VISUAL
REV_012,DEATHRATTLE
REV_012,TAUNT
REV_013,INFUSE
REV_014,AURA
REV_014,TAUNT
REV_015,DEATHRATTLE
REV_015,RUSH
REV_016,TRIGGER_VISUAL
REV_017,BATTLECRY
REV_017,INFUSE
REV_019,BATTLECRY
REV_019,INFUSE
REV_020,BATTLECRY
REV_021,AURA
REV_021,TRIGGER_VISUAL
REV_022,BATTLECRY
REV_023,BATTLECRY
REV_023,TRADEABLE
REV_238,BATTLECRY
REV_238,DISCOVER
REV_239,InvisibleDeathrattle
REV_244,BATTLECRY
REV_244,INFUSE
REV_246,BATTLECRY
REV_247,BATTLECRY
REV_249,AFFECTED_BY_SPELL_POWER
REV_250,TRIGGER_VISUAL
REV_251,DEATHRATTLE
REV_252,INFUSE
REV_253,DISCOVER
REV_308,BATTLECRY
REV_310,BATTLECRY
REV_311,CHOOSE_ONE
REV_311,DISCOVER
REV_313,DISCOVER
REV_314,BATTLECRY
REV_316,RUSH
REV_316,TRIGGER_VISUAL
REV_319,TAUNT
REV_332,TRIGGER_VISUAL
REV_336,INFUSE
REV_338,BATTLECRY
REV_350,INFUSE
REV_351,BATTLECRY
REV_352,INFUSE
REV_352,RUSH
REV_353,BATTLECRY
REV_353,INFUSE
REV_356,DEATHRATTLE
REV_360,BATTLECRY
REV_363,BATTLECRY
REV_369,ImmuneToSpellpower
REV_370,BATTLECRY
REV_373,BATTLECRY
REV_374,DEATHRATTLE
REV_375,DEATHRATTLE
REV_375,RUSH
REV_377,TRIGGER_VISUAL
REV_378,BATTLECRY
REV_509,TRIGGER_VISUAL
REV_510,BATTLECRY
REV_510,DEATHRATTLE
REV_511,BATTLECRY
REV_513,TRIGGER_VISUAL
REV_514,BATTLECRY
REV_515,TRIGGER_VISUAL
REV_516,SECRET
REV_517,OVERLOAD
REV_601,INFUSE
REV_825,SECRET
REV_826,BATTLECRY
REV_826,COMBO
REV_827,SECRET
REV_828,SECRET
REV_829,DEATHRATTLE
REV_829,STEALTH
REV_835,BATTLECRY
REV_835,INFUSE
REV_837,AURA
REV_839,TRIGGER_VISUAL
REV_841,BATTLECRY
REV_843,INFUSE
REV_845,DEATHRATTLE
REV_900,BATTLECRY
REV_900,TAUNT
REV_901,BATTLECRY
REV_901,DISCOVER
REV_906,BATTLECRY
REV_906,INFUSE
REV_906,LIFESTEAL
REV_916,TRIGGER_VISUAL
REV_917,TRIGGER_VISUAL
REV_920,INFUSE
REV_921,BATTLECRY
REV_925,TRIGGER_VISUAL
REV_930,ENRAGED
REV_933,INFUSE
REV_933,TRIGGER_VISUAL
REV_934,BATTLECRY
REV_935,INFUSE
REV_935,TRIGGER_VISUAL
REV_936,BATTLECRY
REV_937,BATTLECRY
REV_937,DISCOVER
REV_937,INFUSE
REV_938,INFUSE
REV_940,BATTLECRY
REV_945,BATTLECRY
REV_945,DISCOVER
REV_946,BATTLECRY
REV_947,BATTLECRY
REV_947,DISCOVER
REV_947,TAUNT
REV_948,DISCOVER
REV_951,BATTLECRY
REV_952,DEATHRATTLE
REV_955,DEATHRATTLE
REV_956,INFUSE
REV_956,TAUNT
REV_957,INFUSE
REV_957,LIFESTEAL
REV_958,BATTLECRY
REV_958,INFUSE
REV_959,BATTLECRY
REV_960,BATTLECRY
REV_961,BATTLECRY
RLK_012,TRIGGER_VISUAL
RLK_024,LIFESTEAL
RLK_029,DEATHRATTLE
RLK_029,TAUNT
RLK_038,FREEZE
RLK_061,TRIGGER_VISUAL
RLK_062,BATTLECRY
RLK_062,TAUNT
RLK_066,BATTLECRY
RLK_067,LIFESTEAL
RLK_070,DEATHRATTLE
RLK_071,BATTLECRY
RLK_077,BATTLECRY
RLK_079,BATTLECRY
RLK_082,DEATHRATTLE
RLK_082,TAUNT
RLK_083,TRIGGER_VISUAL
RLK_085,BATTLECRY
RLK_086,DEATHRATTLE
RLK_104,BATTLECRY
RLK_110,BATTLECRY
RLK_113,DEATHRATTLE
RLK_115,AURA
RLK_116,BATTLECRY
RLK_117,TRIGGER_VISUAL
RLK_119,BATTLECRY
RLK_120,BATTLECRY
RLK_121,TRIGGER_VISUAL
RLK_123,BATTLECRY
RLK_125,ImmuneToSpellpower
RLK_207,OUTCAST
RLK_207,RUSH
RLK_209,MANATHIRST
RLK_210,TRIGGER_VISUAL
RLK_212,RUSH
RLK_212,TAUNT
RLK_212,TRIGGER_VISUAL
RLK_213,RUSH
RLK_214,START_OF_GAME_KEYWORD
RLK_215,BATTLECRY
RLK_216,BATTLECRY
RLK_217,DEATHRATTLE
RLK_218,BATTLECRY
RLK_218,SPELLPOWER
RLK_219,BATTLECRY
RLK_219,MANATHIRST
RLK_220,LIFESTEAL
RLK_220,TRIGGER_VISUAL
RLK_221,MANATHIRST
RLK_222,BATTLECRY
RLK_222,MANATHIRST
RLK_223,BATTLECRY
RLK_223,DEATHRATTLE
RLK_223,REBORN
RLK_224,BATTLECRY
RLK_225,BATTLECRY
RLK_226,DEATHRATTLE
RLK_226,TAUNT
RLK_503,BATTLECRY
RLK_504,BATTLECRY
RLK_505,BATTLECRY
RLK_506,BATTLECRY
RLK_506,TAUNT
RLK_511,DEATHRATTLE
RLK_516,TRIGGER_VISUAL
RLK_518,MANATHIRST
RLK_518,TAUNT
RLK_527,BATTLECRY
RLK_529,BATTLECRY
RLK_529,POISONOUS
RLK_531,BATTLECRY
RLK_532,TAUNT
RLK_532,InvisibleDeathrattle
RLK_534,ImmuneToSpellpower
RLK_534,InvisibleDeathrattle
RLK_535,BATTLECRY
RLK_535,RUSH
RLK_538,TRIGGER_VISUAL
RLK_539,LIFESTEAL
RLK_539,TRIGGER_VISUAL
RLK_540,BATTLECRY
RLK_540,DEATHRATTLE
RLK_541,AURA
RLK_542,DEATHRATTLE
RLK_543,AURA
RLK_545,BATTLECRY
RLK_547,BATTLECRY
RLK_547,DISCOVER
RLK_548,BATTLECRY
RLK_550,BATTLECRY
RLK_551,DEATHRATTLE
RLK_551,LIFESTEAL
RLK_551,REBORN
RLK_551,TAUNT
RLK_552,BATTLECRY
RLK_554,DEATHRATTLE
RLK_554,REBORN
RLK_554,TAUNT
RLK_568,BATTLECRY
RLK_569,DISCOVER
RLK_570,BATTLECRY
RLK_571,TRIGGER_VISUAL
RLK_572,TRIGGER_VISUAL
RLK_573,COMBO
RLK_591,DEATHRATTLE
RLK_592,BATTLECRY
RLK_592,DEATHRATTLE
RLK_592,REBORN
RLK_593,BATTLECRY
RLK_601,MANATHIRST
RLK_602,ELUSIVE
RLK_602,RUSH
RLK_602,TAUNT
RLK_604,DEATHRATTLE
RLK_604,RUSH
RLK_607,TRIGGER_VISUAL
RLK_608,BATTLECRY
RLK_608,TAUNT
RLK_609,TRIGGER_VISUAL
RLK_650,DEATHRATTLE
RLK_651,TAUNT
RLK_653,DEATHRATTLE
RLK_654,CHOOSE_ONE
RLK_657,BATTLECRY
RLK_657,DEATHRATTLE
RLK_657,RUSH
RLK_658,BATTLECRY
RLK_659,BATTLECRY
RLK_677,TRIGGER_VISUAL
RLK_706,BATTLECRY
RLK_708,BATTLECRY
RLK_708,DEATHRATTLE
RLK_710,TRIGGER_VISUAL
RLK_711,BATTLECRY
RLK_713,DEATHRATTLE
RLK_720,LIFESTEAL
RLK_720,TAUNT
RLK_720,TRIGGER_VISUAL
RLK_731,BATTLECRY
RLK_740,BATTLECRY
RLK_741,BATTLECRY
RLK_745,REBORN
RLK_745,TRIGGER_VISUAL
RLK_752,BATTLECRY
RLK_753,BATTLECRY
RLK_803,BATTLECRY
RLK_804,MANATHIRST
RLK_813,DEATHRATTLE
RLK_813,TAUNT
RLK_814,BATTLECRY
RLK_816,BATTLECRY
RLK_817,DISCOVER
RLK_820,BATTLECRY
RLK_821,BATTLECRY
RLK_824,TRIGGER_VISUAL
RLK_825,BATTLECRY
RLK_826,BATTLECRY
RLK_827,TRIGGER_VISUAL
RLK_828,TRIGGER_VISUAL
RLK_830,DEATHRATTLE
RLK_830,TAUNT
RLK_831,DEATHRATTLE
RLK_832,BATTLECRY
RLK_833,DEATHRATTLE
RLK_834,BATTLECRY
RLK_834,DISCOVER
RLK_843,MANATHIRST
RLK_845,DEATHRATTLE
RLK_867,BATTLECRY
RLK_867,DEATH_KNIGHT
RLK_900,BATTLECRY
RLK_900,REBORN
RLK_909,OVERLOAD
RLK_913,RUSH
RLK_913,TRIGGER_VISUAL
RLK_913,WINDFURY
RLK_914,DEATHRATTLE
RLK_915,BATTLECRY
RLK_916,BATTLECRY
RLK_916,RUSH
RLK_917,DISCOVER
RLK_917,MANATHIRST
RLK_919,BATTLECRY
RLK_921,BATTLECRY
RLK_921,DIVINE_SHIELD
RLK_923,MANATHIRST
RLK_924,TRIGGER_VISUAL
RLK_926,TRIGGER_VISUAL
RLK_927,BATTLECRY
RLK_950,BATTLECRY
RLK_951,BATTLECRY
RLK_951,MANATHIRST
RLK_952,AURA
RLK_955,MANATHIRST
RLK_955,RUSH
RLK_956,BATTLECRY
RLK_957,DEATHRATTLE
RLK_958,BATTLECRY
RLK_960,MANATHIRST
RLK_970,TRIGGER_VISUAL
SC_000,DEATHRATTLE
SC_002,DEATHRATTLE
SC_003,TRIGGER_VISUAL
SC_004,BATTLECRY
SC_008,BATTLECRY
SC_009,TRIGGER_VISUAL
SC_010,BATTLECRY
SC_012,BATTLECRY
SC_013,BATTLECRY
SC_018,BATTLECRY
SC_019,DEATHRATTLE
SC_020,ImmuneToSpellpower
SC_022,TRIGGER_VISUAL
SC_023,CANT_ATTACK
SC_023,TAUNT
SC_400,BATTLECRY
SC_401,BATTLECRY
SC_405,BATTLECRY
SC_405,STARSHIP_PIECE
SC_405,TRIGGER_VISUAL
SC_406,BATTLECRY
SC_406,STARSHIP_PIECE
SC_408,BATTLECRY
SC_408,STEALTH
SC_409,BATTLECRY
SC_409,STARSHIP_PIECE
SC_412,AURA
SC_413,BATTLECRY
SC_414,BATTLECRY
SC_752,BATTLECRY
SC_752,STEALTH
SC_752,TRIGGER_VISUAL
SC_754,BATTLECRY
SC_756,TRIGGER_VISUAL
SC_758,BATTLECRY
SC_761,COMBO
SC_762,BATTLECRY
SC_762,DEATHRATTLE
SC_762,TAUNT
SC_763,BATTLECRY
SC_763,DIVINE_SHIELD
SC_763,TAUNT
SC_764,DEATHRATTLE
SC_764,LIFESTEAL
SC_765,BATTLECRY
SC_765,TRIGGER_VISUAL
SC_783,BATTLECRY
SC_783,DIVINE_SHIELD
SC_783,RUSH
SCH_120,SPELLBURST
SCH_120,TAUNT
SCH_126,TRIGGER_VISUAL
SCH_133,BATTLECRY
SCH_135,RUSH
SCH_135,TRIGGER_VISUAL
SCH_139,DIVINE_SHIELD
SCH_139,TAUNT
SCH_141,SPELLBURST
SCH_142,TRIGGER_VISUAL
SCH_143,DIVINE_SHIELD
SCH_146,AURA
SCH_147,DEATHRATTLE
SCH_147,InvisibleDeathrattle
SCH_149,BATTLECRY
SCH_158,DISCOVER
SCH_159,BATTLECRY
SCH_160,BATTLECRY
SCH_162,BATTLECRY
SCH_181,BATTLECRY
SCH_182,RUSH
SCH_182,SPELLBURST
SCH_182,WINDFURY
SCH_224,SPELLBURST
SCH_230,SPELLBURST
SCH_231,SPELLBURST
SCH_232,SPELLBURST
SCH_233,DISCOVER
SCH_234,SPELLBURST
SCH_234,STEALTH
SCH_236,SPELLBURST
SCH_237,DISCOVER
SCH_238,SPELLBURST
SCH_239,SPELLBURST
SCH_241,SPELLBURST
SCH_242,SPELLBURST
SCH_243,SPELLBURST
SCH_244,DEATHRATTLE
SCH_244,TAUNT
SCH_245,BATTLECRY
SCH_245,DISCOVER
SCH_245,SPELLPOWER
SCH_248,BATTLECRY
SCH_248,SPELLBURST
SCH_252,BATTLECRY
SCH_259,TRIGGER_VISUAL
SCH_270,DISCOVER
SCH_273,TRIGGER_VISUAL
SCH_276,RUSH
SCH_276,TRIGGER_VISUAL
SCH_279,TRIGGER_VISUAL
SCH_283,BATTLECRY
SCH_300,DISCOVER
SCH_301,TRIGGER_VISUAL
SCH_310,SPELLPOWER
SCH_311,BATTLECRY
SCH_311,RUSH
SCH_312,BATTLECRY
SCH_313,SPELLBURST
SCH_317,TRIGGER_VISUAL
SCH_333,DISCOVER
SCH_337,TRIGGER_VISUAL
SCH_340,DEATHRATTLE
SCH_343,BATTLECRY
SCH_343,TAUNT
SCH_348,ImmuneToSpellpower
SCH_350,COMBO
SCH_350,DISCOVER
SCH_351,BATTLECRY
SCH_354,TRIGGER_VISUAL
SCH_355,BATTLECRY
SCH_356,OUTCAST
SCH_400,TRIGGER_VISUAL
SCH_425,RUSH
SCH_425,TRIGGER_VISUAL
SCH_426,DEATHRATTLE
SCH_426,STEALTH
SCH_427,OVERLOAD
SCH_428,BATTLECRY
SCH_507,BATTLECRY
SCH_507,DISCOVER
SCH_509,COMBO
SCH_513,BATTLECRY
SCH_517,BATTLECRY
SCH_519,AURA
SCH_521,COMBO
SCH_522,BATTLECRY
SCH_523,SPELLBURST
SCH_526,BATTLECRY
SCH_526,DEATHRATTLE
SCH_530,BATTLECRY
SCH_532,DIVINE_SHIELD
SCH_532,SPELLBURST
SCH_535,LIFESTEAL
SCH_537,TRIGGER_VISUAL
SCH_538,AURA
SCH_539,TRIGGER_VISUAL
SCH_603,OUTCAST
SCH_607,CHOOSE_ONE
SCH_612,CHOOSE_ONE
SCH_612,OVERLOAD
SCH_613,BATTLECRY
SCH_613,TAUNT
SCH_614,SPELLBURST
SCH_615,DEATHRATTLE
SCH_616,STEALTH
SCH_616,TRIGGER_VISUAL
SCH_621,DEATHRATTLE
SCH_622,TRIGGER_VISUAL
SCH_700,BATTLECRY
SCH_702,OUTCAST
SCH_703,BATTLECRY
SCH_704,BATTLECRY
SCH_705,OUTCAST
SCH_706,SECRET
SCH_707,DEATHRATTLE
SCH_707,RUSH
SCH_708,DEATHRATTLE
SCH_708,STEALTH
SCH_709,DEATHRATTLE
SCH_709,TAUNT
SCH_710,TRIGGER_VISUAL
SCH_711,DEATHRATTLE
SCH_712,LIFESTEAL
SCH_713,BATTLECRY
SCH_714,DEATHRATTLE
SCH_714,TRIGGER_VISUAL
SCH_717,TRIGGER_VISUAL
SW_001,TRIGGER_VISUAL
SW_003,TRIGGER_VISUAL
SW_006,DEATHRATTLE
SW_012,TRIGGER_VISUAL
SW_023,TRADEABLE
SW_024,TRIGGER_VISUAL
SW_025,TRIGGER_VISUAL
SW_026,TRIGGER_VISUAL
SW_030,TRIGGER_VISUAL
SW_032,BATTLECRY
SW_035,DISCOVER
SW_036,TRIGGER_VISUAL
SW_037,TAUNT
SW_042,DEATHRATTLE
SW_042,TRADEABLE
SW_043,BATTLECRY
SW_044,BATTLECRY
SW_045,TRIGGER_VISUAL
SW_046,LIFESTEAL
SW_046,TRADEABLE
SW_047,DIVINE_SHIELD
SW_047,TRIGGER_VISUAL
SW_048,TRIGGER_VISUAL
SW_049,DISCOVER
SW_054,BATTLECRY
SW_054,TAUNT
SW_055,RUSH
SW_056,BATTLECRY
SW_059,BATTLECRY
SW_059,DISCOVER
SW_060,TRIGGER_VISUAL
SW_061,SPELLPOWER
SW_061,TRADEABLE
SW_062,RUSH
SW_063,AURA
SW_064,BATTLECRY
SW_065,BATTLECRY
SW_065,DISCOVER
SW_066,BATTLECRY
SW_066,TRADEABLE
SW_067,BATTLECRY
SW_068,DEATHRATTLE
SW_068,TAUNT
SW_069,DEATHRATTLE
SW_069,TRIGGER_VISUAL
SW_070,BATTLECRY
SW_070,DEATHRATTLE
SW_071,BATTLECRY
SW_072,BATTLECRY
SW_072,TRADEABLE
SW_073,TRIGGER_VISUAL
SW_074,BATTLECRY
SW_075,DEATHRATTLE
SW_076,BATTLECRY
SW_078,BATTLECRY
SW_079,BATTLECRY
SW_080,TRIGGER_VISUAL
SW_081,BATTLECRY
SW_084,TRIGGER_VISUAL
SW_086,BATTLECRY
SW_086,TRADEABLE
SW_089,BATTLECRY
SW_091,LIFESTEAL
SW_097,TRIGGER_VISUAL
SW_109,BATTLECRY
SW_111,TRIGGER_VISUAL
SW_112,BATTLECRY
SW_113,BATTLECRY
SW_114,AFFECTED_BY_SPELL_POWER
SW_114,TRADEABLE
SW_115,TRIGGER_VISUAL
SW_305,BATTLECRY
SW_305,DIVINE_SHIELD
SW_307,BATTLECRY
SW_307,TRADEABLE
SW_310,BATTLECRY
SW_314,LIFESTEAL
SW_315,BATTLECRY
SW_317,BATTLECRY
SW_317,LIFESTEAL
SW_319,TRIGGER_VISUAL
SW_323,DEATHRATTLE
SW_323,RUSH
SW_400,BATTLECRY
SW_400,DISCOVER
SW_411,BATTLECRY
SW_412,TRADEABLE
SW_413,RUSH
SW_413,TRIGGER_VISUAL
SW_417,COMBO
SW_418,BATTLECRY
SW_418,STEALTH
SW_419,TRIGGER_VISUAL
SW_422,CHOOSE_ONE
SW_429,TRADEABLE
SW_431,RUSH
SW_431,TRIGGER_VISUAL
SW_434,BATTLECRY
SW_434,DEATHRATTLE
SW_436,TRIGGER_VISUAL
SW_439,DEATHRATTLE
SW_440,DISCOVER
SW_441,TRADEABLE
SW_442,LIFESTEAL
SW_444,BATTLECRY
SW_445,TRIGGER_VISUAL
SW_446,AURA
SW_447,BATTLECRY
SW_451,BATTLECRY
SW_451,TAUNT
SW_452,LIFESTEAL
SW_452,OUTCAST
SW_455,DEATHRATTLE
SW_457,TRIGGER_VISUAL
SW_459,TRIGGER_VISUAL
SW_463,DEATHRATTLE
SW_463,TRADEABLE
TID_000,TRIGGER_VISUAL
TID_002,BATTLECRY
TID_003,BATTLECRY
TID_003,DREDGE
TID_004,BATTLECRY
TID_005,OVERLOAD
TID_074,BATTLECRY
TID_075,ImmuneToSpellpower
TID_077,TAUNT
TID_078,BATTLECRY
TID_080,STEALTH
TID_085,BATTLECRY
TID_098,TRIGGER_VISUAL
TID_099,BATTLECRY
TID_099,DREDGE
TID_700,BATTLECRY
TID_700,DREDGE
TID_703,AFFECTED_BY_SPELL_POWER
TID_703,DREDGE
TID_704,TRIGGER_VISUAL
TID_706,BATTLECRY
TID_706,LIFESTEAL
TID_707,DEATHRATTLE
TID_710,BATTLECRY
TID_711,COLOSSAL
TID_711,DEATHRATTLE
TID_712,COLOSSAL
TID_712,RUSH
TID_712,TRIGGER_VISUAL
TID_712,WINDFURY
TID_713,TRIGGER_VISUAL
TID_714,BATTLECRY
TID_714,DREDGE
TID_714,TAUNT
TID_716,BATTLECRY
TID_717,BATTLECRY
TID_719,BATTLECRY
TID_744,BATTLECRY
TIME_002,BATTLECRY
TIME_003,BATTLECRY
TIME_004,BATTLECRY
TIME_005,BATTLECRY
TIME_008,BATTLECRY
TIME_009,BATTLECRY
TIME_013,DISCOVER
TIME_013,ELUSIVE
TIME_013,TRIGGER_VISUAL
TIME_014,OVERLOAD
TIME_015,BATTLECRY
TIME_015,DIVINE_SHIELD
TIME_016,DISCOVER
TIME_016,GEARS
TIME_017,DEATHRATTLE
TIME_017,DIVINE_SHIELD
TIME_019,BATTLECRY
TIME_020,CHARGE
TIME_020,START_OF_GAME_KEYWORD
TIME_021,OUTCAST
TIME_022,RUSH
TIME_024,BATTLECRY
TIME_025,BATTLECRY
TIME_027,ImmuneToSpellpower
TIME_028,BATTLECRY
TIME_028,LIFESTEAL
TIME_029,BATTLECRY
TIME_029,RUSH
TIME_032,BATTLECRY
TIME_033,BATTLECRY
TIME_034,BATTLECRY
TIME_035,DEATHRATTLE
TIME_035,TAUNT
TIME_036,BATTLECRY
TIME_037,BATTLECRY
TIME_038,BATTLECRY
TIME_039,DISCOVER
TIME_040,DEATHRATTLE
TIME_041,BATTLECRY
TIME_042,BATTLECRY
TIME_043,BATTLECRY
TIME_045,POISONOUS
TIME_045,REBORN
TIME_046,TAUNT
TIME_047,STEALTH
TIME_048,BATTLECRY
TIME_049,TRIGGER_VISUAL
TIME_050,RUSH
TIME_050,TRIGGER_VISUAL
TIME_051,BATTLECRY
TIME_051,RUSH
TIME_052,DEATHRATTLE
TIME_052,TAUNT
TIME_054,TRIGGER_VISUAL
TIME_055,TRIGGER_VISUAL
TIME_056,DIVINE_SHIELD
TIME_056,LIFESTEAL
TIME_057,BATTLECRY
TIME_058,DEATHRATTLE
TIME_059,BATTLECRY
TIME_059,ELUSIVE
TIME_061,BATTLECRY
TIME_062,BATTLECRY
TIME_063,RUSH
TIME_064,AURA
TIME_100,DIVINE_SHIELD
TIME_100,TRIGGER_VISUAL
TIME_101,TRIGGER_VISUAL
TIME_102,BATTLECRY
TIME_103,DEATHRATTLE
TIME_209,BATTLECRY
TIME_209,DEATHRATTLE
TIME_209,RUSH
TIME_211,CHOOSE_ONE
TIME_213,BATTLECRY
TIME_214,TAUNT
TIME_214,TRIGGER_VISUAL
TIME_217,TRIGGER_VISUAL
TIME_427,BATTLECRY
TIME_427,LIFESTEAL
TIME_428,TRIGGER_VISUAL
TIME_429,BATTLECRY
TIME_431,BATTLECRY
TIME_431,TAUNT
TIME_432,DISCOVER
TIME_434,DEATHRATTLE
TIME_435,BATTLECRY
TIME_442,BATTLECRY
TIME_442,DEATHRATTLE
TIME_444,DEATHRATTLE
TIME_448,DISCOVER
TIME_601,BATTLECRY
TIME_603,DEATHRATTLE
TIME_605,BATTLECRY
TIME_605,ELUSIVE
TIME_605,RUSH
TIME_606,AURA
TIME_609,BATTLECRY
TIME_612,DISCOVER
TIME_613,DEATHRATTLE
